1.137379, -0.054480, 2.770149, 11.316276
1.158802, 0.027507, 2.681977, 10.622835
1.207283, 0.116750, 2.533300, 9.269144
1.137284, 0.179876, 2.525492, 9.484785
1.136253, 0.245721, 2.450258, 8.641267
1.055076, 0.292033, 2.459711, 9.037132
1.062885, 0.352750, 2.340968, 7.559012
0.977393, 0.390782, 2.343649, 7.983622
0.857950, 0.468756, 2.291461, 7.805369
0.878669, 0.545854, 2.159761, 5.557955
0.799343, 0.532645, 2.226163, 6.992609
0.742197, 0.610613, 2.159631, 5.930567
0.743898, 0.670664, 2.080180, 4.486012
0.703868, 0.702324, 2.064976, 4.203588
0.635778, 0.720511, 2.089474, 4.711595
0.610095, 0.745385, 2.079234, 4.616249
0.553042, 0.770494, 2.095484, 5.058772
0.472521, 0.810857, 2.116159, 5.755579
0.424600, 0.840322, 2.112987, 5.908723
0.402179, 0.885194, 2.088168, 5.744457
0.308009, 0.937161, 2.097980, 6.277798
0.261160, 0.962070, 2.110029, 6.654720
0.241356, 0.968635, 2.113420, 6.784807
0.120732, 0.923442, 2.158395, 7.739425
0.063092, 0.977574, 2.151620, 8.106537
0.000240, 0.938083, 2.184326, 8.680448
-0.003480, 0.991412, 2.162334, 8.608892
-0.106592, 0.972763, 2.164049, 9.293196
-0.163983, 1.016364, 2.154041, 9.785484
-0.223673, 0.943187, 2.169103, 10.083470
-0.288844, 0.894964, 2.171745, 10.494005
-0.329266, 0.881744, 2.165840, 10.759246
-0.418938, 0.914488, 2.136860, 11.387501
-0.465181, 0.863186, 2.120228, 11.464921
-0.482377, 0.777432, 2.117530, 11.307056
-0.507121, 0.753712, 2.107477, 11.365345
-0.578337, 0.773043, 2.066212, 11.830270
-0.585071, 0.672385, 2.070985, 11.766341
-0.691162, 0.657935, 2.012391, 12.371204
-0.692229, 0.638150, 2.013668, 12.367605
-0.690123, 0.534389, 2.025666, 12.355315
-0.711091, 0.500883, 2.017620, 12.493175
-0.823761, 0.481508, 1.973191, 12.983951
-0.809697, 0.389554, 2.004488, 13.366229
-0.835040, 0.337899, 2.010536, 13.739869
-0.882946, 0.334482, 1.993339, 13.961914
-0.931877, 0.245035, 2.001858, 14.597592
-0.950647, 0.206739, 2.012016, 15.023601
-0.944223, 0.158673, 2.036019, 15.372595
-0.929102, 0.075579, 2.078988, 15.946422
-0.909851, 0.029642, 2.112061, 16.308888
-0.991132, -0.023543, 2.102117, 16.910533
-0.982017, -0.105611, 2.151763, 17.403244
-0.971451, -0.138179, 2.174765, 17.582699
-1.030005, -0.218726, 2.198251, 18.357773
-0.940361, -0.269005, 2.260547, 18.347360
-0.973755, -0.333642, 2.261345, 18.967205
-0.907788, -0.386432, 2.312293, 19.308287
-0.937370, -0.482928, 2.323689, 20.036126
-0.868179, -0.531344, 2.370529, 20.429021
-0.844532, -0.594911, 2.385036, 20.960108
-0.810143, -0.655153, 2.405944, 21.463444
-0.823431, -0.748717, 2.397185, 22.331144
-0.794599, -0.812885, 2.419407, 22.782518
-0.757847, -0.831551, 2.443399, 22.878933
-0.735141, -0.935567, 2.467639, 23.605670
-0.644441, -0.945416, 2.552259, 23.524946
-0.608022, -0.969210, 2.582449, 23.514517
-0.567479, -1.118666, 2.630516, 24.384024
-0.473929, -1.083275, 2.691158, 23.467617
-0.421566, -1.244577, 2.724875, 23.803041
-0.300131, -1.162233, 2.812921, 22.726531
-0.289350, -1.316219, 2.792390, 23.339111
-0.204374, -1.203433, 2.848051, 22.282059
-0.165192, -1.336941, 2.817401, 22.423347
-0.006253, -1.320734, 2.888614, 21.438012
0.080185, -1.386943, 2.870823, 20.936749
0.099612, -1.262659, 2.942563, 20.486312
0.227309, -1.329328, 2.939805, 19.653530
0.270094, -1.380305, 2.914494, 19.410800
0.350514, -1.308285, 2.964005, 18.557209
0.443691, -1.304789, 2.975814, 17.847134
0.537491, -1.287426, 2.987737, 17.130105
0.658457, -1.198471, 3.018892, 16.070335
0.724824, -1.191708, 3.012484, 15.547380
0.772444, -1.154598, 3.016554, 15.169880
0.893004, -1.116505, 2.986572, 14.170665
0.889815, -0.957726, 3.049193, 14.264687
0.974232, -0.919634, 3.025811, 13.635423
1.047413, -0.976444, 2.973903, 12.905454
1.110591, -0.873312, 2.955162, 12.473780
1.098885, -0.787179, 2.983795, 12.740880
1.166018, -0.705932, 2.946614, 12.108847
1.152164, -0.617504, 2.953790, 12.217700
1.179703, -0.497631, 2.928145, 12.038241
1.226201, -0.451208, 2.881130, 11.541494
1.222079, -0.377693, 2.861350, 11.455034
1.258367, -0.300775, 2.809742, 11.013266
1.194873, -0.200012, 2.813046, 11.307680
1.290382, -0.141643, 2.688365, 10.036129
1.273353, -0.043762, 2.634949, 9.760550
1.330828, 0.002702, 2.543414, 8.628032
1.274301, 0.102688, 2.485710, 8.468099
1.214042, 0.185348, 2.447771, 8.297430
1.206742, 0.277933, 2.338305, 6.898792
1.164210, 0.320140, 2.310827, 6.703860
1.080588, 0.361129, 2.308697, 7.087915
1.084692, 0.435479, 2.185197, 5.424458
0.982271, 0.535238, 2.110369, 4.351221
0.965362, 0.564110, 2.082076, 3.898674
0.892158, 0.612984, 2.062752, 3.768351
0.817126, 0.669025, 2.036465, 3.501378
0.798551, 0.667642, 2.049862, 3.797229
0.731603, 0.767078, 1.977359, 2.750578
0.694546, 0.792974, 1.979806, 2.952354
0.625946, 0.772797, 2.042588, 4.063847
0.563101, 0.818721, 2.045376, 4.373362
0.505078, 0.889075, 2.022973, 4.339334
0.480897, 0.940942, 1.996016, 4.193247
0.398498, 1.003780, 2.003500, 4.936937
0.351615, 0.953415, 2.062019, 5.706204
0.281593, 1.029224, 2.061862, 6.280808
0.237061, 1.028034, 2.086230, 6.763499
0.152470, 1.110893, 2.083804, 7.780181
0.100114, 1.110528, 2.099335, 8.217606
0.065774, 1.116525, 2.106614, 8.517445
-0.002519, 1.088953, 2.132780, 8.952479
-0.077481, 1.085740, 2.144451, 9.490310
-0.135430, 1.064680, 2.147775, 9.802457
-0.201419, 1.029369, 2.151520, 10.103352
-0.330817, 1.089520, 2.138805, 11.148119
-0.383854, 1.059020, 2.127216, 11.402915
-0.468021, 1.036567, 2.107226, 11.907418
-0.536085, 0.987863, 2.083084, 12.200641
-0.549310, 0.917592, 2.075059, 12.067482
-0.617664, 0.881656, 2.042157, 12.372799
-0.676763, 0.843969, 2.015514, 12.622646
-0.698237, 0.804356, 2.003849, 12.630803
-0.694708, 0.717687, 2.004710, 12.421120
-0.744640, 0.681425, 1.980814, 12.670532
-0.760007, 0.608767, 1.980736, 12.685838
-0.856374, 0.599884, 1.946197, 12.912504
-0.860862, 0.530724, 1.951653, 12.989451
-0.882409, 0.423507, 1.968570, 13.519960
-0.943224, 0.390210, 1.956247, 13.926581
-0.946721, 0.371610, 1.960219, 14.042687
-0.954760, 0.292497, 1.979549, 14.506130
-0.949335, 0.242338, 1.996545, 14.698270
-1.032761, 0.163695, 2.003996, 15.765895
-1.038140, 0.099699, 2.031237, 16.288188
-1.085711, 0.011504, 2.059058, 17.285962
-1.067612, -0.020648, 2.079755, 17.378312
-1.122974, -0.128721, 2.125933, 18.437126
-1.099541, -0.207456, 2.171913, 18.708832
-1.101012, -0.216375, 2.175883, 18.763786
-1.123868, -0.348982, 2.207796, 19.765165
-1.065061, -0.390260, 2.237474, 19.629759
-1.023914, -0.441564, 2.266913, 19.845572
-0.995809, -0.501143, 2.294058, 20.176441
-1.022383, -0.629584, 2.281051, 21.502408
-0.981542, -0.679695, 2.300566, 21.861586
-0.946296, -0.763514, 2.322335, 22.593057
-0.864389, -0.801873, 2.375577, 22.783516
-0.828900, -0.841206, 2.400254, 23.037169
-0.758434, -0.914501, 2.448913, 23.504619
-0.752490, -0.983829, 2.457489, 24.019819
-0.717834, -1.076017, 2.500521, 24.737371
-0.656665, -1.119138, 2.562665, 24.919640
-0.628179, -1.158292, 2.589510, 25.087310
-0.544995, -1.310235, 2.654816, 25.233323
-0.457363, -1.282356, 2.701956, 24.244738
-0.395322, -1.345206, 2.732643, 24.185283
-0.282838, -1.438672, 2.777250, 23.844695
-0.239250, -1.395658, 2.795280, 23.253890
-0.134807, -1.449046, 2.803731, 22.662879
-0.028446, -1.497132, 2.813387, 22.034234
0.075686, -1.511127, 2.817567, 21.244744
0.129328, -1.406480, 2.867127, 20.603444
0.270336, -1.497735, 2.840780, 19.694838
0.345980, -1.433600, 2.881069, 18.827861
0.365832, -1.400598, 2.901793, 18.560899
0.461657, -1.407025, 2.903294, 17.776122
0.626607, -1.418367, 2.878666, 16.288014
0.667526, -1.341740, 2.927525, 16.006680
0.732449, -1.291816, 2.953501, 15.383948
0.862265, -1.255226, 2.930358, 14.142123
0.891426, -1.173151, 2.959560, 14.048444
0.962874, -1.087025, 2.972001, 13.538309
1.029182, -1.034353, 2.968157, 12.852818
1.092838, -0.953170, 2.950068, 12.457563
1.137107, -0.893495, 2.933991, 12.130984
1.197157, -0.792032, 2.916625, 11.736529
1.268894, -0.785270, 2.869146, 10.898256
1.271070, -0.627997, 2.866568, 11.085883
1.306426, -0.573971, 2.832708, 10.679231
1.390189, -0.463869, 2.743830, 9.608213
